
Sysinternals Autoruns v14.3 - Autostart program viewer
Copyright ? 2002-2026 Mark Russinovich
Sysinternals - www.sysinternals.com

Time,Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP
1/14/2026 10:34:56 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,SBE2 Sink,enabled,Codecs,System-wide,DirectShow Stream Buffer Filter.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\sbe.dll,10.0.26100.5074,C:\Windows\SysWOW64\sbe.dll,0EB861A9857184106B2D232EA0C3BE65,128EED522A9A8A64A922D11231C809024FADFF20,5C1FA5097D15708E752B96C58E34BD90D93B0EC9,03708147C1E5A9060C5D60095C551C7CFF6153DB844139C10362853878872E35,63AEA3EC54D5172E7FEF03409245B6760D5E281ABA40B62554927D9C26C6195A,12308A21769F7025435D98C01D1D6338
1/14/2026 10:34:56 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,SBE2FileScan,enabled,Codecs,System-wide,DirectShow Stream Buffer Filter.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\sbe.dll,10.0.26100.5074,C:\Windows\SysWOW64\sbe.dll,0EB861A9857184106B2D232EA0C3BE65,128EED522A9A8A64A922D11231C809024FADFF20,5C1FA5097D15708E752B96C58E34BD90D93B0EC9,03708147C1E5A9060C5D60095C551C7CFF6153DB844139C10362853878872E35,63AEA3EC54D5172E7FEF03409245B6760D5E281ABA40B62554927D9C26C6195A,12308A21769F7025435D98C01D1D6338
1/14/2026 10:34:56 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,SBE2MediaTypeProfile,enabled,Codecs,System-wide,DirectShow Stream Buffer Filter.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\sbe.dll,10.0.26100.5074,C:\Windows\SysWOW64\sbe.dll,0EB861A9857184106B2D232EA0C3BE65,128EED522A9A8A64A922D11231C809024FADFF20,5C1FA5097D15708E752B96C58E34BD90D93B0EC9,03708147C1E5A9060C5D60095C551C7CFF6153DB844139C10362853878872E35,63AEA3EC54D5172E7FEF03409245B6760D5E281ABA40B62554927D9C26C6195A,12308A21769F7025435D98C01D1D6338
1/14/2026 10:34:25 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Smart Tee Filter,enabled,Codecs,System-wide,DirectShow Runtime.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\qcap.dll,10.0.26100.5074,C:\Windows\SysWOW64\qcap.dll,5DCEA777F19E100363D0E46FD9B3A0DD,B87C3194FDE3EF5CC59DD5FCCCAC57CC4E687319,8EB6E1D83420542F51A9CE7CFECCD8DA017F18C4,8B85181DFF11711804B2B4EA8AE23DB788CCBB79E4D6149FFE60AD009AE2DFE5,910DC8CB9C772FB3BB74139A090D59F31CF527FDB23AF02CD89F7DCAC01BE520,B6032ACC0460D42D8C063505184D7B12
1/14/2026 10:34:56 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,StreamBufferSink,enabled,Codecs,System-wide,DirectShow Stream Buffer Filter.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\sbe.dll,10.0.26100.5074,C:\Windows\SysWOW64\sbe.dll,0EB861A9857184106B2D232EA0C3BE65,128EED522A9A8A64A922D11231C809024FADFF20,5C1FA5097D15708E752B96C58E34BD90D93B0EC9,03708147C1E5A9060C5D60095C551C7CFF6153DB844139C10362853878872E35,63AEA3EC54D5172E7FEF03409245B6760D5E281ABA40B62554927D9C26C6195A,12308A21769F7025435D98C01D1D6338
1/14/2026 10:34:56 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,StreamBufferSource,enabled,Codecs,System-wide,DirectShow Stream Buffer Filter.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\sbe.dll,10.0.26100.5074,C:\Windows\SysWOW64\sbe.dll,0EB861A9857184106B2D232EA0C3BE65,128EED522A9A8A64A922D11231C809024FADFF20,5C1FA5097D15708E752B96C58E34BD90D93B0EC9,03708147C1E5A9060C5D60095C551C7CFF6153DB844139C10362853878872E35,63AEA3EC54D5172E7FEF03409245B6760D5E281ABA40B62554927D9C26C6195A,12308A21769F7025435D98C01D1D6338
1/14/2026 10:35:00 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,VBI Codec,enabled,Codecs,System-wide,Microsoft VBI Codec,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\VBICodec.ax,10.0.26100.5074,C:\Windows\SysWOW64\VBICodec.ax,E912CF03B8E73E65642572A651C8831A,7E926E318E0F09DD2C23129D90348ECF6A0927B5,1B88678097A997A7240F9A8100B01895E8430942,886A269AE3903CED2ABB2C82EDC9454F9C84FAB032861D382FA4C3C49882A8A5,31BDF5EDF535BEB8E65CB7A43145D24FDEC85454B00AA561B74251BAB7AAA56B,03CADE8A48DE8DD4A5149BE34E7E57D3
4/1/2024 1:10:29 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,VBI Surface Allocator,enabled,Codecs,System-wide,VBI Surface Allocator Filter,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\vbisurf.ax,10.0.26100.1,C:\Windows\SysWOW64\vbisurf.ax,C9616E855475ACE4A15755C061F91607,59781F09BBBE31FAC613CCF73631F980AEF3346D,1F4363FE439D6517DD783C25D9AB39E6AE5C963B,F6A0ACA4E2CE2052AC563162F35CA0CD37893F0654651FDC7FF3BD64F9286D29,3CB404D19706BCCD1B7623C76E563718E46DD2B07F43FC73C114739B0090CB78,97B9D8A468CA8CC0B06546A0BA62938E
1/14/2026 10:34:25 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,VGA 16 color ditherer,enabled,Codecs,System-wide,DirectShow Runtime.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\quartz.dll,10.0.26100.7309,C:\Windows\SysWOW64\quartz.dll,2D676D6A995170FA9C7A0B08DD6464FD,3D3EBD0096DF5EB983052E6BFC3B4339FC5516CD,E4747B8EF659645A58FEB7DE2DA27B22ECB7CA73,ECB9A7189B2BD4A943CCEF853F8047B12AF1E2E7B82A3DDC981C46FAAF085770,A83A2BBF180629DDE1891F1079FC0F9E9CAF727F0AEEBCB53A33BDB9F3DC00FE,9F73A38E38AE706D705F4C3207F4136F
1/14/2026 10:34:25 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Video Mixing Renderer 9,enabled,Codecs,System-wide,DirectShow Runtime.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\quartz.dll,10.0.26100.7309,C:\Windows\SysWOW64\quartz.dll,2D676D6A995170FA9C7A0B08DD6464FD,3D3EBD0096DF5EB983052E6BFC3B4339FC5516CD,E4747B8EF659645A58FEB7DE2DA27B22ECB7CA73,ECB9A7189B2BD4A943CCEF853F8047B12AF1E2E7B82A3DDC981C46FAAF085770,A83A2BBF180629DDE1891F1079FC0F9E9CAF727F0AEEBCB53A33BDB9F3DC00FE,9F73A38E38AE706D705F4C3207F4136F
1/14/2026 10:34:25 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Video Port Manager,enabled,Codecs,System-wide,DirectShow Runtime.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\quartz.dll,10.0.26100.7309,C:\Windows\SysWOW64\quartz.dll,2D676D6A995170FA9C7A0B08DD6464FD,3D3EBD0096DF5EB983052E6BFC3B4339FC5516CD,E4747B8EF659645A58FEB7DE2DA27B22ECB7CA73,ECB9A7189B2BD4A943CCEF853F8047B12AF1E2E7B82A3DDC981C46FAAF085770,A83A2BBF180629DDE1891F1079FC0F9E9CAF727F0AEEBCB53A33BDB9F3DC00FE,9F73A38E38AE706D705F4C3207F4136F
1/14/2026 10:34:25 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Video Renderer,enabled,Codecs,System-wide,DirectShow Runtime.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\quartz.dll,10.0.26100.7309,C:\Windows\SysWOW64\quartz.dll,2D676D6A995170FA9C7A0B08DD6464FD,3D3EBD0096DF5EB983052E6BFC3B4339FC5516CD,E4747B8EF659645A58FEB7DE2DA27B22ECB7CA73,ECB9A7189B2BD4A943CCEF853F8047B12AF1E2E7B82A3DDC981C46FAAF085770,A83A2BBF180629DDE1891F1079FC0F9E9CAF727F0AEEBCB53A33BDB9F3DC00FE,9F73A38E38AE706D705F4C3207F4136F
4/1/2024 1:11:16 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,VPS Decoder,enabled,Codecs,System-wide,Microsoft Teletext Server,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\WSTPager.ax,10.0.26100.1,C:\Windows\SysWOW64\WSTPager.ax,58559265792B369FBEE7862D424ABC1B,BCFCE978C1FF9E51433DC473BC6D606846774875,28E045E90D409A96F53B9E57D179D4BD26FB03C3,97D3B41EA77A8A2A071B13203D63F2B709D1478A41679A72803B0A731995C5ED,0B124B415E26DA2E7805444AFE64978EF620A7CC26F1FF1C929DAFEB7979D754,772B08F51DE3D1A82194F2C5921355AE
1/14/2026 10:34:25 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Wave Parser,enabled,Codecs,System-wide,DirectShow Runtime.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\quartz.dll,10.0.26100.7309,C:\Windows\SysWOW64\quartz.dll,2D676D6A995170FA9C7A0B08DD6464FD,3D3EBD0096DF5EB983052E6BFC3B4339FC5516CD,E4747B8EF659645A58FEB7DE2DA27B22ECB7CA73,ECB9A7189B2BD4A943CCEF853F8047B12AF1E2E7B82A3DDC981C46FAAF085770,A83A2BBF180629DDE1891F1079FC0F9E9CAF727F0AEEBCB53A33BDB9F3DC00FE,9F73A38E38AE706D705F4C3207F4136F
4/1/2024 1:11:10 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,WM ASF Reader,enabled,Codecs,System-wide,DirectShow ASF Support,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\qasf.dll,12.0.26100.1,C:\Windows\SysWOW64\qasf.dll,4513B8BA93E6683D2A4440CFDF072AC8,99AF29F41B72005A4BC5AEFD4EBFD9089BDFD132,BA9382AD7F471997B7A5CAE4C8A1A1E3DD98B0F5,2267A3AB16DC5881397A790DBEB52C97828450F4B803474A0758DDF9E7CAE046,5AF2213C0807CF90EDF4A2FC06A054A34C4723CE71182B382C59929B3895BD42,8178695D51580227F9EEA606BCA0E540
4/1/2024 1:11:10 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,WM ASF Writer,enabled,Codecs,System-wide,DirectShow ASF Support,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\qasf.dll,12.0.26100.1,C:\Windows\SysWOW64\qasf.dll,4513B8BA93E6683D2A4440CFDF072AC8,99AF29F41B72005A4BC5AEFD4EBFD9089BDFD132,BA9382AD7F471997B7A5CAE4C8A1A1E3DD98B0F5,2267A3AB16DC5881397A790DBEB52C97828450F4B803474A0758DDF9E7CAE046,5AF2213C0807CF90EDF4A2FC06A054A34C4723CE71182B382C59929B3895BD42,8178695D51580227F9EEA606BCA0E540
4/1/2024 1:11:16 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,WST Pager,enabled,Codecs,System-wide,Microsoft Teletext Server,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\SysWOW64\WSTPager.ax,10.0.26100.1,C:\Windows\SysWOW64\WSTPager.ax,58559265792B369FBEE7862D424ABC1B,BCFCE978C1FF9E51433DC473BC6D606846774875,28E045E90D409A96F53B9E57D179D4BD26FB03C3,97D3B41EA77A8A2A071B13203D63F2B709D1478A41679A72803B0A731995C5ED,0B124B415E26DA2E7805444AFE64978EF620A7CC26F1FF1C929DAFEB7979D754,772B08F51DE3D1A82194F2C5921355AE
4/1/2024 1:12:52 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{AC757296-3522-4E11-9862-C17BE5A1767E}\Instance,,,Codecs,System-wide,,,,,,,,,,,,
1/14/2026 10:35:01 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{AC757296-3522-4E11-9862-C17BE5A1767E}\Instance,{0e4ecd3b-1ba6-4636-8198-56c73040964a},enabled,Codecs,System-wide,Microsoft Windows Codecs Library,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\Syswow64\windowscodecs.dll,10.0.26100.32230,C:\WINDOWS\system32\windowscodecs.dll,38C042135F76AD57BB9922BC76B1AA21,895C44DD376E054C9B01142F9E6885A08D89D578,B316CF2DB3C9B1283B28044B8DB2143129A4C884,77C4D134EC1B69A7D604AE52357097D950EAEDBAAEA1BCA11AF3A0F216E78E44,2022032F7AA497611FD17500E9E7D67F2E6A0A40D54F4EB9C9A1F9D4F883FAA0,FDD1FCFCD7ABC4A73052D1A2A9FF3024
4/1/2024 1:12:52 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{7ED96837-96F0-4812-B211-F13C24117ED3}\Instance,,,Codecs,System-wide,,,,,,,,,,,,
1/14/2026 10:35:01 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{7ED96837-96F0-4812-B211-F13C24117ED3}\Instance,{41945702-8302-44A6-9445-AC98E8AFA086},enabled,Codecs,System-wide,Microsoft Windows Codecs Library,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\Syswow64\windowscodecs.dll,10.0.26100.32230,C:\WINDOWS\system32\windowscodecs.dll,38C042135F76AD57BB9922BC76B1AA21,895C44DD376E054C9B01142F9E6885A08D89D578,B316CF2DB3C9B1283B28044B8DB2143129A4C884,77C4D134EC1B69A7D604AE52357097D950EAEDBAAEA1BCA11AF3A0F216E78E44,2022032F7AA497611FD17500E9E7D67F2E6A0A40D54F4EB9C9A1F9D4F883FAA0,FDD1FCFCD7ABC4A73052D1A2A9FF3024
1/14/2026 10:35:01 AM,HKLM\Software\Wow6432Node\Classes\CLSID\{7ED96837-96F0-4812-B211-F13C24117ED3}\Instance,{fc6ceece-aef5-4a23-96ec-5984ffb486d9},enabled,Codecs,System-wide,Microsoft Windows Codecs Library,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\Syswow64\windowscodecs.dll,10.0.26100.32230,C:\WINDOWS\system32\windowscodecs.dll,38C042135F76AD57BB9922BC76B1AA21,895C44DD376E054C9B01142F9E6885A08D89D578,B316CF2DB3C9B1283B28044B8DB2143129A4C884,77C4D134EC1B69A7D604AE52357097D950EAEDBAAEA1BCA11AF3A0F216E78E44,2022032F7AA497611FD17500E9E7D67F2E6A0A40D54F4EB9C9A1F9D4F883FAA0,FDD1FCFCD7ABC4A73052D1A2A9FF3024
9/22/2026 4:02:06 AM,HKLM\System\CurrentControlSet\Control\Session Manager\BootExecute,,,Boot Execute,System-wide,,,,,,,,,,,,
4/1/2024 12:00:24 AM,HKLM\System\CurrentControlSet\Control\Session Manager\BootExecute,autocheck autochk /q /v *,enabled,Boot Execute,System-wide,Auto Check Utility,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\autochk.exe,10.0.26100.1,autocheck autochk /q /v *,8234189A25E6BC5DFA0B405DF1DCC283,D19AAB397BF6C4CAE66A00E33164A88AB7B0F4DA,8236D8CC81650ACE2CA6EF005CFE031D22A6126E,463D3A5CD57884C0D720A4EA9979D85B1B8B609DC346E2EB17448671B7105D4C,7F5C7B078F72005F5664C620C7474EDA40FAC07ACCED9848FC50142CDF38136E,F738A1495FE9DA81436D727D27D9BF87
9/17/2026 3:26:25 PM,HKLM\SOFTWARE\Classes\Htmlfile\Shell\Open\Command\(Default),,,Image Hijacks,System-wide,,,,,,,,,,,,
1/14/2026 10:34:30 AM,HKLM\SOFTWARE\Classes\Htmlfile\Shell\Open\Command\(Default),C:\Program Files\Internet Explorer\iexplore.exe,enabled,Image Hijacks,System-wide,Internet Explorer,(Verified) Microsoft Corporation,(Verified) Microsoft Corporation,C:\Program Files\Internet Explorer\iexplore.exe,11.0.26100.7309,"""C:\Program Files\Internet Explorer\iexplore.exe"" %1",0FB5DE258632659D2021D870EE985D8D,3889E9150702CE25F76A82829AE06A18B589AD8B,1EC00D4E7AB352ECD55F2FF8429C84B3A440D564,2A23C84EBD36BD233C591C897F4F84977ABA642D98699A81DEE603F5A6E6D861,531B2337AEB798032EAB3F5E2D5530610987B27845A8B3201893A3D8D755FE3F,444E14D89C0C88FC100A108D54FD339F
1/14/2026 10:43:38 AM,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,,,Known DLLs,System-wide,,,,,,,,,,,,
1/14/2026 10:34:33 AM,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,*kernel32,enabled,Known DLLs,System-wide,Windows NT BASE API Client DLL,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\kernel32.dll,10.0.26100.32230,C:\WINDOWS\system32\kernel32.dll,999F391DA2977C9303C2F5445AE9284A,1C17DF865581DAAC0F79001FBDF9FC2E980ADA7E,2B085E5C311C8C7598BCB979F6C383CFA8065622,ED4D2894EA71188E9AA9902955A980AA48AB9729E09C6E0EFFF2ECC3BAE854E4,F338EF32EEED13F72AB31DD402A7C3D2452235814FFE2779FDA8C76680FA0461,4892D5CB30208455004649A1A7CF0401
1/14/2026 10:34:33 AM,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,*kernel32,enabled,Known DLLs,System-wide,Windows NT BASE API Client DLL,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\Syswow64\kernel32.dll,10.0.26100.32230,C:\WINDOWS\Syswow64\kernel32.dll,A75B62EEF7E5AC8426DBB00B262C40FE,BC5F79C5DEE4CA0001F3E8F9676290A24C42E119,2FFD268A3C5F009BD64AF3E5C780F053D4A31D7C,ED75A0D0988BCD39C1CC8D88E51F0D4FCB6092EA546CA439AC6915171D95328D,B51828EA22955BC30DC9BC07D4682D44E009422380A7BEA26F78A0E801DA2E79,69A41FB1792A75DDC51FA873E4FBCB03
1/14/2026 10:35:03 AM,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,_wow64cpu,enabled,Known DLLs,System-wide,AMD64 Wow64 CPU ,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\wow64cpu.dll,10.0.26100.32230,C:\WINDOWS\system32\wow64cpu.dll,F57BC4A9F5764324E2704BE3E631A295,9DD7B949CD4D5EDD316D7E175C9B311BF5DD3757,3A947382C9A14C52B6055EBB1BDE0247C9B8B759,4B6B387BF5F7745227A6398B8F056E736319D9D1BDA07A93BA6D8EF523011869,241C54A2087ABD776B5978D3A52E37F3B4CDA16906046C0594A03CCD958A56C8,099E31F7A0A147777E0FEBF67765003B
,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,_wow64cpu,enabled,Known DLLs,System-wide,,,,File not found: C:\WINDOWS\Syswow64\wow64cpu.dll,,,,,,,,
,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,_wowarmhw,enabled,Known DLLs,System-wide,,,,File not found: C:\WINDOWS\system32\wowarmhw.dll,,,,,,,,
,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,_wowarmhw,enabled,Known DLLs,System-wide,,,,File not found: C:\WINDOWS\Syswow64\wowarmhw.dll,,,,,,,,
,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,_xtajit,enabled,Known DLLs,System-wide,,,,File not found: C:\WINDOWS\system32\xtajit.dll,,,,,,,,
,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,_xtajit,enabled,Known DLLs,System-wide,,,,File not found: C:\WINDOWS\Syswow64\xtajit.dll,,,,,,,,
,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,_xtajitf,enabled,Known DLLs,System-wide,,,,File not found: C:\WINDOWS\system32\xtajitf.dll,,,,,,,,
,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,_xtajitf,enabled,Known DLLs,System-wide,,,,File not found: C:\WINDOWS\Syswow64\xtajitf.dll,,,,,,,,
,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,_xtajitse,enabled,Known DLLs,System-wide,,,,File not found: C:\WINDOWS\system32\xtajitse.dll,,,,,,,,
,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,_xtajitse,enabled,Known DLLs,System-wide,,,,File not found: C:\WINDOWS\Syswow64\xtajitse.dll,,,,,,,,
1/14/2026 10:34:14 AM,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,advapi32,enabled,Known DLLs,System-wide,Advanced Windows 32 Base API,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\advapi32.dll,10.0.26100.7309,C:\WINDOWS\system32\advapi32.dll,E0778151CDD89E9FDB9F63D3C5BBA4EA,268B1B808BE366CBD4EC645D2863B4D31341DE9A,27026305A5EAF65DD317096E258E0AE3858BC48A,93B85B5E81E8AE19B77F8F4C69F192B512A52ECEDA2E3688A78ED42C3589F07F,39A735DF6720821AD42EF5E2B4753B3F18C8B35297064062193399BBEE97DB47,23768641FCDBB58557B8B8692B4016A6
1/14/2026 10:34:14 AM,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,advapi32,enabled,Known DLLs,System-wide,Advanced Windows 32 Base API,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\Syswow64\advapi32.dll,10.0.26100.7309,C:\WINDOWS\Syswow64\advapi32.dll,C14CBFE026FDE95E3E633AA741B2138F,29478B9DB22F54C883AE357818B65F53B439A50D,E9CC563E19AA66F0D357D9963640D829A342BD00,B3D2EEBF00F8B765C9F2CF02281435FA8940465FEDE13CF1E4BE7A04E36ABC74,B45736721DB981289179DEE143F1280DB9B70A6A6103397A1C41E8D27442B9FD,3E9AD5504C46DADA10A2470BFB50560C
1/14/2026 10:34:20 AM,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,clbcatq,enabled,Known DLLs,System-wide,COM+ Configuration Catalog,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\clbcatq.dll,2001.12.10941.16384,C:\WINDOWS\system32\clbcatq.dll,DC5C5676CC179F2699FCEFDDEE6B7F7B,26F348F57C849ABF7E4027E2505FCB31F504072F,99FCBF3CEC9ED8F94B1E86A29C0C00E146E50E67,F1FB8980CD3EF5A4F629C6A0E0B3A55B499286EEA34BACCAAE0CB0F8B688F387,FECB023619A83D7A46C0AFD2E4F6B70243A9C64C5AEFD479535D7A8D62D9F1FE,D5C5A26F14F2ADE8F0058B186E0590E0
1/14/2026 10:34:20 AM,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,clbcatq,enabled,Known DLLs,System-wide,COM+ Configuration Catalog,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\Syswow64\clbcatq.dll,2001.12.10941.16384,C:\WINDOWS\Syswow64\clbcatq.dll,2574F4908CDA47ADE820D6E146A4BBAD,F2FC2702C6209478C9517C12FC08D0FED42B1091,FDA310702C6BBA77F9C76E09AFB8F33B00236885,7289F7D256D3036ADDD164BE77CA5FA74F69AE42E407D844EDAE73E198D309C0,AEAABCBD71B316F628F375D861D7849AD33CEDF3600E5CEA9274ACDA6DB740D4,1B1A076F1089E87D998B8E923F9C4458
1/14/2026 10:34:20 AM,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,combase,enabled,Known DLLs,System-wide,Microsoft COM for Windows,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\combase.dll,10.0.26100.32230,C:\WINDOWS\system32\combase.dll,4D74B9474C1641BF106AC953EB50B923,86643D7AA07285BA38944D64354A60187B0EBE3D,486FDE6593E1808B3423D1539A96A9B22E534C74,B0F7756F2F82C19A08CD8DE14A8161352305EAC92F8B1101260EF1B0800594DF,705AF2BE4776E1C5B34A6564AAAEBF8F3B981D51BD24270044BAD35B975EAA7B,221A91A718910B62F43AAFD98313CFE3
1/14/2026 10:34:20 AM,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,combase,enabled,Known DLLs,System-wide,Microsoft COM for Windows,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\Syswow64\combase.dll,10.0.26100.32230,C:\WINDOWS\Syswow64\combase.dll,174ED704C1567062DDD9E196F5A86634,2ECA7FA721BB703D74C1F0E76BFBCCE6302B6B82,5B8A37C2DCF8DA8962B10CFDB3A67E6D651E1868,B39D22C54E8D993CC6EF7C03E8DF2CEA3066A807A19D9C5AE3F9EF3BB6983991,5136DBA068B2051C531795D06B3B384A8ABDF026948689516FFAD7D95187E9B1,9610D8B5D510B214F98B10C80BC4F44B
1/14/2026 10:34:20 AM,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,COMDLG32,enabled,Known DLLs,System-wide,Common Dialogs DLL,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\COMDLG32.dll,10.0.26100.32230,C:\WINDOWS\system32\COMDLG32.dll,D0AD7E87896C6D2FFD6B74E95546FFF8,A5B9A80E21868CE67B1DF0C12D78072214EB831D,51D9D5A7D8A255BEE901DC6C5516DE001EE904C5,1083C2835299A915D130551E8693F547AC519A601250F930CC0609B116C9183F,CB6BA8AD75A9D77F6BBFB42119915E126F93D264310F8775E4732DD4EE1E5F28,B8AF2C3FA48603DBD6984D8EB200299E
1/14/2026 10:34:20 AM,HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls,COMDLG32,enabled,Known DLLs,System-wide,Common Dialogs DLL,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\Syswow64\COMDLG32.dll,10.0.26100.7309,C:\WINDOWS\Syswow64\COMDLG32.dll,7E74057910B7C0B7CFEA481CC0E07985,DC9FA185460CA28DBB02C6E94E62A83EBFBB91E1,87C6E9B8F7C609C556995B1FA079413B3A617972,CD58D80E3B25085297A2B9ABB0FC99669B658CBB94B9831F3DC557C252C90194,36B1F25EE2EA65DA25F190703474DC83CD1136999EDC020D19BF7FA4B8EBB989,B14991DAC4E9DADB1C670E251EF067C3
